EPRTextModeVersion05

Year
2024
Month
11
Day
16
Time
861
Type
17
Field set
3000.00000
Scan Range
1000.00000
Reciver Gain
 500.00000
Time scan
   2.00000
Dots number
12000
Time constant
   0.30000
Modulation amplitude
  10.00000
Frequency
   9.14500
Power
  10.00000
Base line
2194
298, C
 295.00000
R, Ohm
   0.00000
Setted field
3251.00000
Scans number
1
Used ADC
3
x_ratio
5.00000
x-coordinate	Amplitude
2500.00000	0
2500.08325	0
2500.16675	0
2500.25000	0
2500.33325	0
2500.41675	0
2500.50000	-1
2500.58325	-2
2500.66675	0
2500.75000	0
2500.83325	-2
2500.91675	1
2501.00000	2
2501.08325	0
2501.16675	0
2501.25000	1
2501.33325	1
2501.41675	1
2501.50000	-1
2501.58325	-1
2501.67505	-2
2501.75000	0
2501.83325	-1
2501.91675	0
2502.00000	-1
2502.08325	-2
2502.16675	-1
2502.25000	-1
2502.33325	-1
2502.41675	-1
2502.50000	0
2502.58325	-1
2502.66675	-1
2502.75000	-1
2502.84155	-1
2502.92505	1
2503.00000	-2
2503.08325	1
2503.16675	2
2503.25000	0
2503.34155	0
2503.42505	1
2503.50000	1
2503.58325	1
2503.66675	1
2503.75000	1
2503.83325	1
2503.91675	4
2504.00000	1
2504.08325	2
2504.16675	1
2504.25830	1
2504.33325	-1
2504.41675	1
2504.50000	-1
2504.58325	0
2504.66675	0
2504.75830	0
2504.83325	2
2504.91675	1
2505.00000	1
2505.09155	3
2505.16675	3
2505.25000	2
2505.33325	2
2505.41675	0
2505.50000	1
2505.58325	2
2505.66675	-1
2505.75000	1
2505.83325	0
2505.91675	1
2506.00000	1
2506.08325	1
2506.16675	1
2506.25000	2
2506.33325	1
2506.41675	1
2506.50000	0
2506.59155	0
2506.67505	-2
2506.75000	1
2506.83325	0
2506.91675	1
2507.00000	1
2507.09155	1
2507.16675	2
2507.25830	3
2507.33325	0
2507.41675	-1
2507.50000	0
2507.58325	0
2507.66675	-2
2507.75830	1
2507.83325	0
2507.91675	0
2508.00000	0
2508.08325	-1
2508.16675	-1
2508.25000	1
2508.34155	1
2508.42505	0
2508.50830	0
2508.58325	1
2508.66675	-2
2508.75830	-2
2508.83325	-2
2508.91675	1
2509.00000	-2
2509.08325	-3
2509.16675	-1
2509.25000	-2
2509.33325	-1
2509.41675	1
2509.50000	0
2509.58325	0
2509.66675	1
2509.75000	-1
2509.83325	-2
2509.91675	-3
2510.00000	-2
2510.08325	1
2510.16675	-3
2510.25830	-2
2510.33325	-3
2510.41675	-3
2510.50000	-3
2510.58325	-2
2510.66675	-2
2510.75000	-3
2510.84155	-4
2510.91675	-2
2511.00830	-2
2511.09155	-4
2511.16675	-3
2511.25830	-2
2511.33325	-4
2511.41675	-5
2511.50000	-4
2511.58325	-2
2511.66675	-4
2511.75000	-4
2511.83325	-4
2511.91675	-1
2512.00830	-3
2512.09155	-1
2512.16675	-1
2512.25000	-2
2512.34155	-2
2512.42505	-3
2512.50830	-1
2512.58325	-2
2512.66675	-3
2512.75000	-3
2512.83325	-2
2512.91675	-4
2513.00000	-3
2513.08325	-5
2513.16675	-4
2513.25000	-3
2513.33325	-4
2513.41675	-1
2513.50000	-3
2513.58325	-2
2513.66675	-3
2513.75000	-4
2513.83325	0
2513.91675	-2
2514.00000	-3
2514.08325	0
2514.17505	-3
2514.25000	-3
2514.33325	-3
2514.42505	-3
2514.50830	-2
2514.58325	-1
2514.67505	-2
2514.75000	-2
2514.83325	-2
2514.91675	-1
2515.00000	-3
2515.08325	-1
2515.16675	-2
2515.25000	-1
2515.33325	-2
2515.41675	1
2515.50000	-1
2515.58325	-1
2515.66675	0
2515.75000	-1
2515.84155	-3
2515.91675	-3
2516.00830	-4
2516.08325	-3
2516.17505	-3
2516.25830	-3
2516.34155	-2
2516.41675	-3
2516.50000	-1
2516.58325	-2
2516.66675	-3
2516.75000	-2
2516.83325	-2
2516.91675	-2
2517.00000	-1
2517.08325	-2
2517.16675	-2
2517.25830	-2
2517.33325	-1
2517.41675	-1
2517.50000	-3
2517.58325	-1
2517.66675	-1
2517.75000	-2
2517.83325	-2
2517.91675	-2
2518.00000	-3
2518.08325	-2
2518.16675	-2
2518.25000	-1
2518.33325	-2
2518.41675	-1
2518.50000	0
2518.59155	-1
2518.66675	-2
2518.75000	-2
2518.83325	-2
2518.91675	-2
2519.00000	-2
2519.08325	-1
2519.16675	-2
2519.25000	-3
2519.33325	-3
