EPRTextModeVersion05

Year
2024
Month
11
Day
30
Time
886
Type
17
Field set
3000.00000
Scan Range
1000.00000
Reciver Gain
 500.00000
Time scan
   2.00000
Dots number
12000
Time constant
   0.30000
Modulation amplitude
  10.00000
Frequency
   9.14500
Power
  10.00000
Base line
1746
298, C
 295.00000
R, Ohm
   0.00000
Setted field
3251.00000
Scans number
1
Used ADC
3
x_ratio
5.00000
x-coordinate	Amplitude
2500.00000	0
2500.08325	1
2500.16675	0
2500.25000	0
2500.33325	-1
2500.41675	0
2500.50000	0
2500.58325	0
2500.66675	1
2500.75000	0
2500.84155	1
2500.91675	4
2501.00830	2
2501.08325	2
2501.16675	2
2501.25000	2
2501.33325	3
2501.41675	2
2501.50000	2
2501.58325	1
2501.66675	2
2501.75000	2
2501.83325	3
2501.91675	1
2502.00000	1
2502.08325	3
2502.16675	1
2502.25830	2
2502.33325	3
2502.41675	4
2502.50000	3
2502.58325	3
2502.66675	4
2502.75830	2
2502.83325	2
2502.92505	1
2503.00000	0
2503.08325	2
2503.16675	3
2503.25000	1
2503.33325	2
2503.41675	3
2503.50000	2
2503.58325	2
2503.66675	2
2503.75000	4
2503.83325	4
2503.91675	5
2504.00000	5
2504.08325	7
2504.16675	6
2504.25000	4
2504.34155	5
2504.41675	5
2504.50830	7
2504.58325	3
2504.66675	5
2504.75000	5
2504.83325	6
2504.91675	6
2505.00000	4
2505.08325	4
2505.17505	1
2505.25000	4
2505.33325	4
2505.41675	5
2505.50000	4
2505.58325	6
2505.66675	4
2505.75000	5
2505.83325	4
2505.91675	6
2506.00000	7
2506.08325	5
2506.16675	5
2506.25830	5
2506.33325	4
2506.42505	4
2506.50000	4
2506.58325	5
2506.66675	4
2506.75000	5
2506.83325	3
2506.91675	2
2507.00000	3
2507.08325	3
2507.16675	4
2507.25000	3
2507.33325	2
2507.41675	1
2507.50000	3
2507.58325	2
2507.66675	2
2507.75000	3
2507.83325	4
2507.91675	2
2508.00830	3
2508.08325	5
2508.17505	3
2508.25000	5
2508.34155	4
2508.41675	3
2508.50000	4
2508.58325	5
2508.66675	3
2508.75000	3
2508.83325	3
2508.91675	5
2509.00000	3
2509.08325	3
2509.16675	3
2509.25000	3
2509.33325	4
2509.41675	3
2509.50000	4
2509.59155	3
2509.66675	3
2509.75830	5
2509.83325	2
2509.92505	2
2510.00000	3
2510.09155	0
2510.16675	3
2510.25000	2
2510.33325	4
2510.41675	4
2510.50000	4
2510.58325	4
2510.66675	2
2510.75000	4
2510.83325	4
2510.91675	3
2511.00000	2
2511.08325	2
2511.16675	4
2511.25000	3
2511.33325	4
2511.41675	4
2511.50000	4
2511.58325	3
2511.67505	2
2511.75000	3
2511.83325	5
2511.92505	3
2512.00000	5
2512.08325	4
2512.17505	6
2512.25000	4
2512.33325	5
2512.41675	4
2512.50000	5
2512.58325	5
2512.67505	6
2512.75000	5
2512.83325	4
2512.91675	6
2513.00000	5
2513.08325	6
2513.17505	4
2513.25000	6
2513.33325	5
2513.42505	7
2513.50000	5
2513.58325	6
2513.67505	6
2513.75000	5
2513.83325	5
2513.91675	5
2514.00000	4
2514.08325	5
2514.16675	4
2514.25000	7
2514.33325	7
2514.41675	5
2514.50000	5
2514.58325	6
2514.66675	5
2514.75000	6
2514.83325	6
2514.91675	8
2515.00000	7
2515.08325	7
2515.16675	9
2515.25000	8
2515.33325	8
2515.41675	8
2515.50000	8
2515.58325	4
2515.66675	6
2515.75000	6
2515.84155	9
2515.91675	8
2516.00000	6
2516.08325	9
2516.16675	9
2516.25000	10
2516.33325	7
2516.41675	6
2516.50000	7
2516.58325	8
2516.66675	7
2516.75000	5
2516.83325	6
2516.91675	6
2517.00000	9
2517.09155	7
2517.16675	6
2517.25830	8
2517.33325	9
2517.42505	8
2517.50000	8
2517.59155	8
2517.66675	7
2517.75000	7
2517.83325	6
2517.91675	7
2518.00000	6
2518.08325	9
2518.16675	8
2518.25000	8
2518.33325	4
2518.41675	7
2518.50000	8
2518.58325	8
2518.67505	7
2518.75000	9
2518.83325	7
2518.91675	8
2519.00000	9
2519.08325	8
2519.17505	8
2519.25000	6
2519.34155	7
2519.41675	6
2519.50000	9
2519.58325	7
